Recipient Name,DUNS,City,State,ZIP Code,County,Country,Type,Class,Sum of Awards,Year
BEXAR COUNTY BOARD OF MNTL HLTH & MNTL RETARDATION,10528560,SAN ANTONIO,TX,78204,BEXAR,United States of America,Health Department,County Government,"$2,308,875 ",2019
HEART OF TEXAS REGION MNTL HLTH & MNTL RETARDATION CTR,10470870,WACO,TX,76703,MCLENNAN,United States of America,Other Health Organization,County Government,"$609,695 ",2019
Coastal Health & Wellness,135951940,LA MARQUE,TX,775685925,GALVESTON,United States of America,Hospital,County Government,"$3,260,572 ",2019
VIDA Y SALUD HEALTH SYSTEMS INC,74603770,CRYSTAL CITY,TX,78839,ZAVALA,United States of America,Other Health Organization,County Government,"$3,249,145 ",2019
"UNIVERSITY OF TEXAS, HEALTH CENTER AT HOUSTON",800771594,HOUSTON,TX,772250036,HARRIS,United States of America,Hospital,State Government,"$616,000 ",2019
UNITED MEDICAL CENTERS,31926009,EAGLE PASS,TX,78852,MAVERICK,United States of America,Hospital,County Government,"$5,567,376 ",2019
ASSOCIATION OF STATE AND TERRITORIAL DENTAL DIRECTORS,135750516,SPARKS,NV,89434,WASHOE,United States of America,Health Department,State Government,"$400,000 ",2019
California Dept of Public Health,799150615,SACRAMENTO,CA,95899,SACRAMENTO,United States of America,Other Health Organization,State Government,"$421,644,897 ",2019
"AUSTIN, CITY OF",945607265,AUSTIN,TX,78767,TRAVIS,United States of America,Health Department,City Government,"$5,944,350 ",2019
TX ST DEPARTMENT OF HEALTH,807391511,AUSTIN,TX,78756,TRAVIS,United States of America,Health Department,State Government,"$23,506,920 ",2019
TX ST DEPARTMENT OF HEALTH RESOURCES,807391511,AUSTIN,TX,78756,TRAVIS,United States of America,Health Department,State Government,"$109,298,690 ",2019
EL PASO CITY & COUNTY HEALTH DEPARTMENT,58873019,EL PASO,TX,79901,EL PASO,United States of America,Health Department,City Government,"$1,420,000 ",2019
"UNIV OF TEXAS SYS CANCER CTR, M D ANDERSON HOSP/TUM INS",800772139,HOUSTON,TX,77030,HARRIS,United States of America,Other Health Organization,State Government,"$159,706,122 ",2019
"UNIV OF TEXAS SYS CANCER CTR, M D ANDERSON HOSP/TUM INS",800772162,HOUSTON,TX,77030,HARRIS,United States of America,Other Health Organization,State Government,"($11,616)",2019
HOUSTON CITY HEALTH & HUMAN SERVICES DEPARTMENT,194586517,HOUSTON,TX,77054,HARRIS,United States of America,Health Department,City Government,"$19,072,170 ",2019
City of Laredo Health Department,618150460,LAREDO,TX,78040,WEBB,United States of America,Health Department,City Government,"$300,000 ",2019
BEXAR COUNTY,69446656,SAN ANTONIO,TX,782053087,BEXAR,United States of America,Other Health Organization,County Government,"$100,000 ",2019
BEXAR COUNTY,70487020,SAN ANTONIO,TX,782053087,BEXAR,United States of America,Other Health Organization,County Government,"$336,946 ",2019
SAN ANTONIO METROPOLITAN HEALTH DISTRICT,66428400,SAN ANTONIO,TX,78285,BEXAR,United States of America,Other Health Organization,City Government,"$26,877,942 ",2019
BEXAR COUNTY HOSPITAL DISTRICT,69446656,SAN ANTONIO,TX,78284,BEXAR,United States of America,Hospital,County Government,"$9,355,616 ",2019
HARRIS COUNTY HEALTH DEPARTMENT,72206378,HOUSTON,TX,77002,HARRIS,United States of America,Health Department,County Government,"$24,220,227 ",2019
TARRANT COUNTY MENTAL HEALTH MENTAL RETARDATION,20333597,FORT WORTH,TX,76111,TARRANT,United States of America,Hospital,County Government,"$4,358,875 ",2019
LOS BARRIOS COMMUNITY CLINIC,78390994,DALLAS,TX,75212,DALLAS,United States of America,Other Health Organization,City Government,"$6,122,212 ",2019
DALLAS COUNTY HEALTH AND HUMAN SERVICES,90849647,DALLAS,TX,752072710,DALLAS,United States of America,Other Health Organization,City Government,"$387,765 ",2019
TARRANT COUNTY HEALTH DEPARTMENT,68365220,FT WORTH,TX,761073405,TARRANT,United States of America,Health Department,County Government,"$5,568,325 ",2019
TARRANT COUNTY,68365220,FORT WORTH,TX,76107,TARRANT,United States of America,Hospital,County Government,"$425,000 ",2019
UNIVERSITY OF TEXAS HEALTH CENTER AT TYLER,609980727,TYLER,TX,757083154,SMITH,United States of America,Hospital,State Government,"($409,000)",2019
UNIVERSITY OF TEXAS HEALTH CENTER AT TYLER,800772337,TYLER,TX,757083154,SMITH,United States of America,Hospital,State Government,"$8,343,577 ",2019
DALLAS COUNTY HOSPITAL DISTRICT,49046527,DALLAS,TX,75245,DALLAS,United States of America,Hospital,County Government,"$460,292 ",2019
Louisiana Department of Health and Hospitals,14740455,NEW ORLEANS,LA,70112,ORLEANS,United States of America,Health Department,State Government,"($95,600)",2019
Palm Beach County Substance Abuse Coalition,961547242,WEST PALM BEACH,FL,33407,PALM BEACH,United States of America,Other Health Organization,County Government,"$388,019 ",2019
PA ST Department of Drug and Alcohol Programs,176040285,HARRISBURG,PA,171044311,DAUPHIN,United States of America,Health Department,State Government,"$147,989,500 ",2019
MT ST DEPARTMENT OF HEALTH & ENVIRONMENTAL SCIENCES,51659352,HELENA,MT,59620,LEWIS AND CLARK,United States of America,Health Department,State Government,"$5,345,456 ",2019
"MT ST DEPT OF PHHS, HEALTH POLICIES AND SERVICES",51659352,HELENA,MT,59620,LEWIS AND CLARK,United States of America,Health Department,State Government,"$14,059,764 ",2019
"MT ST Dept of PHHS, Addictive & Mental Disorders Div",51659352,HELENA,MT,59620,LEWIS AND CLARK,United States of America,Health Department,State Government,"$3,865,492 ",2019
Montana Department of Public Health and Human Services,51659352,HELENA,MT,59620,LEWIS AND CLARK,United States of America,Health Department,State Government,"$5,671,481 ",2019
Montana Department of Public Health and Human Services,809791296,HELENA,MT,59620,LEWIS AND CLARK,United States of America,Health Department,State Government,"$338,717 ",2019
RiverStone Health,8746062,BILLINGS,MT,59101,YELLOWSTONE,United States of America,Health Department,County Government,"$4,901,902 ",2019
"Liberty County Hospital and Nursing Home, Inc",60278546,CHESTER,MT,595220705,LIBERTY,United States of America,Hospital,County Government,$0 ,2019
Skagit County Public Hospital District No. 304,966993433,SEDRO WOOLLEY,WA,98284,SKAGIT,United States of America,Hospital,County Government,"$125,000 ",2019
Detroit Wayne County Health Authority,809204196,DETROIT,MI,482023025,WAYNE,United States of America,Other Health Organization,County Government,"$11,124,036 ",2019
TRINITY COLLEGE OF NURSING & HEALTH SCIENCES,80156187,ROCK ISLAND,IL,61201,ROCK ISLAND,United States of America,Hospital,Federal Government,$0 ,2019
Jackson County Family Drug Court,80986527,SCOTTSBORO,AL,35768,JACKSON,United States of America,Other Health Organization,State Government,"$301,170 ",2019
FLATHEAD COUNTY HEALTH DEPARTMENT,8905093,KALISPELL,MT,599015607,FLATHEAD,United States of America,Health Department,County Government,"$1,883,531 ",2019
"LINCOLN COUNTY, STATE OF MONTANA",12583613,LIBBY,MT,59923,LINCOLN,United States of America,Health Department,County Government,"$222,145 ",2019
MISSOULA CITY/COUNTY HLTH DEPT/Partnership HC,137780685,MISSOULA,MT,59802,MISSOULA,United States of America,Health Department,County Government,"$5,934,905 ",2019
YELLOWSTONE CITY & COUNTY HEALTH DEPARTMENT,8746062,BILLINGS,MT,59101,YELLOWSTONE,United States of America,Health Department,County Government,"$185,539 ",2019
ID CENTRAL DIST HLTH DEPT,169194768,BOISE,ID,83704,ADA,United States of America,Health Department,County Government,$0 ,2019
GLENNS FERRY HEALTH CLINIC,109963728,GLENNS FERRY,ID,83623,ELMORE,United States of America,Other Health Organization,City Government,"$2,840,241 ",2019
Panhandle Health District,137473562,COEUR D ALENE,ID,838142628,KOOTENAI,United States of America,Other Health Organization,State Government,"$200,000 ",2019
SOUTHWEST DISTRICT HEALTH DEPARTMENT,825016074,CALDWELL,ID,83605,CANYON,United States of America,Health Department,State Government,"($278,684)",2019
IDAHO COMMISSION FOR THE BLIND & VISUALLY IMPAIRED,2224439,BOISE,ID,83702,ADA,United States of America,Other Health Organization,State Government,$0 ,2019
ID ST CENTRAL DISTRICT HEALTH DEPARTMENT,825201486,BOISE,ID,83706,ADA,United States of America,Health Department,State Government,"$24,420,364 ",2019
ID ST DEPARTMENT OF HEALTH & WELFARE,825201486,BOISE,ID,837200001,ADA,United States of America,Health Department,State Government,"$120,372,721 ",2019
ID ST DEPT OF HEALTH & WELFARE,825201486,BOISE,ID,837200036,ADA,United States of America,Health Department,State Government,"$1,591,371,417 ",2019
WY ST DEPARTMENT OF HEALTH,809915796,CHEYENNE,WY,82002,LARAMIE,United States of America,Health Department,State Government,"$415,768,322 ",2019
"WY ST DIV OF HLTH & MED SVCS, MNTH HLTH/MNTH RETARD SVC",809915754,CHEYENNE,WY,82001,LARAMIE,United States of America,Health Department,State Government,"($170,000)",2019
"WY ST DIV OF HLTH & MED SVCS, MNTH HLTH/MNTH RETARD SVC",809915796,CHEYENNE,WY,82001,LARAMIE,United States of America,Health Department,State Government,"$9,593,958 ",2019
"MENTAL HEALTH CENTER OF BOULDER COUNTY, INC.",95748943,BOULDER,CO,803042226,BOULDER,United States of America,Hospital,County Government,"$2,399,984 ",2019
BOULDER County Public Health,788587665,BOULDER,CO,80304,BOULDER,United States of America,Health Department,City Government,"$195,000 ",2019
CO ST DEPT PUBLIC HLTH&ENVIRONMENT,878208826,DENVER,CO,802221530,DENVER,United States of America,Health Department,State Government,"$85,532,918 ",2019
CO ST DIVISION OF MENTAL HEALTH,878208826,DENVER,CO,80236,DENVER,United States of America,Other Health Organization,State Government,$0 ,2019
COLORADO DEPARTMENT OF HEALTH,878208826,DENVER,CO,80220,DENVER,United States of America,Health Department,State Government,"$2,689,831 ",2019
CO ST DEPT OF HEALTH CARE POLICY & FINANCING,82338109,DENVER,CO,80203,DENVER,United States of America,Health Department,State Government,"$5,891,558,833 ",2019
"CO ST Dept of Human Services, Div. of Behavioral Health",878147602,DENVER,CO,80236,DENVER,United States of America,Health Department,State Government,"$23,371,971 ",2019
"PUEBLO COMMUNITY HEALTH CENTER, INC",40581097,PUEBLO,CO,81004,PUEBLO,United States of America,Hospital,City Government,"$5,098,129 ",2019
"MESA, COUNTY OF",849344098,GRAND JUNCTION,CO,81502,MESA,United States of America,Health Department,County Government,"$177,219 ",2019
DENVER CITY AND COUNTY MAYORS OFFICE,145454687,DENVER,CO,80204,DENVER,United States of America,Hospital,State Government,"$7,500,936 ",2019
DENVER CITY AND COUNTY MAYORS OFFICE,170147354,DENVER,CO,80204,DENVER,United States of America,Hospital,State Government,"$9,657,847 ",2019
Jefferson County Public Health,114874360,LAKEWOOD,CO,80401,JEFFERSON,United States of America,Health Department,City Government,"$125,000 ",2019
MESA COUNTY HEALTH DEPARTMENT,849344098,GRAND JUNCTION,CO,81501,MESA,United States of America,Health Department,County Government,"$69,776 ",2019
TRI -COUNTY HEALTH DEPT,116260910,ENGLEWOOD,CO,80111,ARAPAHOE,United States of America,Health Department,County Government,"$168,881 ",2019
MONTROSE MEMORIAL HOSPITAL,10633667,MONTROSE,CO,81402,MONTROSE,United States of America,Hospital,County Government,"$200,000 ",2019
Pueblo Department of Public Health & Environment,182172437,PUEBLO,CO,81003,PUEBLO,United States of America,Health Department,City Government,"$70,000 ",2019
PUEBLO OF ACOMA (INC),809848922,PUEBLO OF ACOMA,NM,870340309,VALENCIA,United States of America,Other Health Organization,County Government,"$1,041,775 ",2019
"FIRST CHOICE COMMUNITY HEALTHCARE, INC",75766048,LOS LUNAS,NM,87031,VALENCIA,United States of America,Other Health Organization,City Government,"$7,777,500 ",2019
"RIO ARRIBA, COUNTY OF",111765343,ESPANOLA,NM,875321122,RIO ARRIBA,United States of America,Other Health Organization,County Government,"$1,300,000 ",2019
NM ST DEPARTMENT OF HEALTH & ENVIRONMENT,782914170,SANTA FE,NM,87505,SANTA FE,United States of America,Health Department,State Government,"$8,135,791 ",2019
NM ST DEPARTMENT OF HEALTH & ENVIRONMENT,808389274,SANTA FE,NM,87505,SANTA FE,United States of America,Health Department,State Government,"$29,713,814 ",2019
New Mexico Department of Health,808389274,SANTA FE,NM,875056110,SANTA FE,United States of America,Health Department,State Government,"$16,835,958 ",2019
NM ST DEPARTMENT OF HEALTH & SOCIAL SERVICES,837710722,SANTA FE,NM,87501,SANTA FE,United States of America,Health Department,State Government,"$149,601,198 ",2019
"LA FRONTERA CENTER, INC, MENTAL HEALTH SERVICES",21649413,TUCSON,AZ,85713,PIMA,United States of America,Other Health Organization,County Government,"$391,666 ",2019
"MARICOPA COUNTY DIV OF HEALTH, BUREAU OF DISEASE CONTRL",602062515,PHOENIX,AZ,85001,MARICOPA,United States of America,Health Department,County Government,"$749,999 ",2019
Lake Havasu City - Consolidated Courts,37613692,LAKE HAVASU CITY,AZ,86403,MOHAVE,United States of America,Health Department,City Government,"$144,523 ",2019
SOUTHEAST ARIZONA AREA HEALTH EDUCATION CENTER,182363275,NOGALES,AZ,85621,SANTA CRUZ,United States of America,Other Health Organization,State Government,$0 ,2019
SAN LUCY DISTRICT OF THE TOHONO O'ODHAM NATION,143481864,GILA BEND,AZ,85337,MARICOPA,United States of America,Hospital,County Government,"$576,509 ",2019
Chinle Service Unit,964045491,CHINLE,AZ,865038000,APACHE,United States of America,Hospital,Federal Government,$0 ,2019
"Tempe, City Of",74466814,TEMPE,AZ,85282,MARICOPA,United States of America,Other Health Organization,City Government,"$500,000 ",2019
"MARICOPA, COUNTY OF",602062515,PHOENIX,AZ,850123314,MARICOPA,United States of America,Health Department,County Government,"$1,848,358 ",2019
"MARICOPA, COUNTY OF",602062515,PHOENIX,AZ,850123314,MARICOPA,United States of America,Health Department,County Government,"$2,688,960 ",2019
PIMA COUNTY HEALTH DEPARTMENT,144733792,TUCSON,AZ,857142226,PIMA,United States of America,Health Department,County Government,"$832,685 ",2019
PIMA COUNTY HEALTH DEPT/COMM.SCVS.,19556867,TUCSON,AZ,85701,PIMA,United States of America,Health Department,County Government,"$520,373 ",2019
YAVAPAI COUNTY COMMUNITY HEALTH SERVICES,609110507,PRESCOTT,AZ,86301,YAVAPAI,United States of America,Health Department,County Government,"$2,110,025 ",2019
AZ ST DEPARTMENT OF HEALTH SERVICES,804745420,PHOENIX,AZ,85007,MARICOPA,United States of America,Health Department,State Government,"$99,469,414 ",2019
Health Services Department,804745420,PHOENIX,AZ,850073232,MARICOPA,United States of America,Other Health Organization,State Government,"$607,147 ",2019
ARIZONA DEPARTMENT OF CHILD SAFETY,78291672,PHOENIX,AZ,85012,MARICOPA,United States of America,Other Health Organization,State Government,"$7,179,830 ",2019
ARIZONA DEPARTMENT OF CHILD SAFETY,136730434,PHOENIX,AZ,85012,MARICOPA,United States of America,Other Health Organization,State Government,"$352,500,258 ",2019
AZ ST DEPARTMENT OF HEALTH SERVICES,804745420,PHOENIX,AZ,85007,MARICOPA,United States of America,Health Department,State Government,"$2,180,467 ",2019
AZ ST HEALTH CARE COST CONTAINMENT SYSTEM,804745420,PHOENIX,AZ,850342217,MARICOPA,United States of America,Other Health Organization,State Government,"$60,618,832 ",2019
AZ ST HEALTH CARE COST CONTAINMENT SYSTEM,805346798,PHOENIX,AZ,850342217,MARICOPA,United States of America,Other Health Organization,State Government,"$10,398,302,727 ",2019
Weber Human Services,824784367,OGDEN,UT,84401,WEBER,United States of America,Health Department,County Government,"$125,000 ",2019
"UTAH HEALTH INFORMATION NETWORK, INCORPORATED",932869126,SALT LAKE CITY,UT,841075409,SALT LAKE,United States of America,Other Health Organization,State Government,$0 ,2019
Utah County Division of Substance Abuse,40752342,PROVO,UT,84601,UTAH,United States of America,Health Department,County Government,"$125,000 ",2019
SALT LAKE CITY COUNTY HEALTH DEPARTMENT,73133894,SALT LAKE CITY,UT,841902150,SALT LAKE,United States of America,Health Department,City Government,"$125,000 ",2019
UT ST DIVISION OF HEALTH,959347972,SALT LAKE CITY,UT,84413,SALT LAKE,United States of America,Health Department,State Government,$0 ,2019
UTAH STATE DEPARTMENT OF HEALTH,959347972,SALT LAKE CITY,UT,84114,SALT LAKE,United States of America,Health Department,State Government,"$2,329,228,743 ",2019
Utah State Department of Health,959347972,SALT LAKE CITY,UT,84114,SALT LAKE,United States of America,Other Health Organization,State Government,"$223,265 ",2019
SAN JUAN HOSPITAL,603819053,MONTICELLO,UT,84535,SAN JUAN,United States of America,Hospital,County Government,"($99,628)",2019
WILLIAM BEE RIRIE HOSPITAL,72985153,ELY,NV,89301,WHITE PINE,United States of America,Hospital,County Government,"$299,999 ",2019
SOUTHERN NEVADA HEALTH DISTRICT,137055492,LAS VEGAS,NV,891273902,CLARK,United States of America,Health Department,County Government,"$7,917,561 ",2019
"NV ST DEPT OF HHS, NO NV Adult Mental Hlth Srvcs",625364849,SPARKS,NV,894315564,WASHOE,United States of America,Other Health Organization,State Government,"$304,416 ",2019
Nevada Division of Public and Behavorial Health,625364849,CARSON CITY,NV,89706,**CARSON CITY,United States of America,Health Department,State Government,"$4,207,581 ",2019
CLARK COUNTY DISTRICT HEALTH DEPARTMENT,83782953,LAS VEGAS,NV,89106,CLARK,United States of America,Health Department,County Government,"($150,000)",2019
CLARK COUNTY DISTRICT HEALTH DEPARTMENT,88465716,LAS VEGAS,NV,89106,CLARK,United States of America,Health Department,County Government,"($90,300)",2019
CLARK COUNTY NV OFFICE OF THE CORONER/MED  EXAMINER,88465716,LAS VEGAS,NV,89106,CLARK,United States of America,Other Health Organization,County Government,"$82,201 ",2019
HUMBOLDT GENERAL HOSPITAL,614714681,WINNEMUCCA,NV,89445,HUMBOLDT,United States of America,Hospital,County Government,"$299,897 ",2019
WASHOE COUNTY DISTRICT HEALTH DEPARTMENT,73786998,RENO,NV,895200027,WASHOE,United States of America,Health Department,County Government,"$727,853 ",2019
UNIVERSITY MEDICAL CENTER OF SOUTHERN NV,66677535,LAS VEGAS,NV,89102,CLARK,United States of America,Hospital,County Government,$0 ,2019
University Medical Center of Southern Nevada,66677535,LAS VEGAS,NV,891022329,CLARK,United States of America,Hospital,County Government,"$816,056 ",2019
VI DEPARTMENT OF HEALTH,167269765,ST THOMAS,VI,801,SAINT THOMAS,USA Related Territories,Health Department,State Government,"$2,406,812 ",2019
"PR DEPARTMENT OF HEALTH, ADMIN OF FACILITIES/HLTH SVCS",105817142,SAN JUAN,PR,936,SAN  JUAN,USA Related Territories,Health Department,State Government,"$3,315,742,579 ",2019
PR DEPARTMENT OF HEALTH,105817142,SANTURCE,PR,908,SAN  JUAN,USA Related Territories,Health Department,State Government,"$16,683,780 ",2019
CHINA CTR FOR DISEASE CONTROL MCF CHINA INTERVENTION PR,526818716,BEIJING,Other,100050,,China,Other Health Organization,Federal Government,"$1,274,400 ",2019
CHINA CTR FOR DISEASE CONTROL MCF CHINA INTERVENTION PR,545199309,BEIJING,Other,100050,,China,Other Health Organization,Federal Government,"$100,000 ",2019
PRESIDENT'S OFFICE REGIONAL ADMINISTRATION AND LOCAL GO,561235195,Dodoma,Other,41185,,Tanzania,Health Department,State Government,"$75,000 ",2019
Georgia Department of Public Health,968217559,ATLANTA,GA,30303,FULTON,United States of America,Health Department,State Government,"$193,716,752 ",2019
WASHINGTON STATE HOSPITAL ASSOCIATION,71834600,SEATTLE,WA,981044041,KING,United States of America,Other Health Organization,State Government,"$200,000 ",2019
"SEATTLE INDIAN HEALTH BOARD, INC",20237822,SEATTLE,WA,981443364,KING,United States of America,Other Health Organization,City Government,"$7,829,570 ",2019
WA ST COMMISSION FOR THE BLIND,808883664,SEATTLE,WA,98118,KING,United States of America,Other Health Organization,State Government,$0 ,2019
Bloodworks,92881085,SEATTLE,WA,981041256,KING,United States of America,Other Health Organization,County Government,"$598,851 ",2019
Health Care Authority,7207571,OLYMPIA,WA,98504,THURSTON,United States of America,Other Health Organization,State Government,"$118,480,457 ",2019
Washington State Department of Health,808883128,OLYMPIA,WA,98504,THURSTON,United States of America,Other Health Organization,State Government,"$33,981,359 ",2019
WA ST DEPARTMENT OF HEALTH,808883128,OLYMPIA,WA,98504,THURSTON,United States of America,Health Department,State Government,"$55,413,132 ",2019
TACOMA-PIERCE COUNTY HEALTH DEPT,150714009,TACOMA,WA,98418,PIERCE,United States of America,Health Department,County Government,"$230,476 ",2019
WA ST DEPARTMENT OF HEALTH,808883128,OLYMPIA,WA,985047901,THURSTON,United States of America,Health Department,State Government,"$16,603,485 ",2019
SEATTLE-KING COUNTY DEPARTMENT OF PUBLIC HEALTH,156914921,SEATTLE,WA,981044039,KING,United States of America,Health Department,County Government,"$790,418 ",2019
"KING, COUNTY OF",156914921,SEATTLE,WA,981041818,KING,United States of America,Health Department,County Government,"$13,885,371 ",2019
"King County, Dept. of Community and Human Services",135589252,SEATTLE,WA,98104,KING,United States of America,Health Department,County Government,"$494,230 ",2019
Pacific County,84604016,SOUTH BEND,WA,98586,PACIFIC,United States of America,Health Department,County Government,"$223,509 ",2019
SNOHOMISH HEALTH DISTRICT,86831146,EVERETT,WA,98201,SNOHOMISH,United States of America,Hospital,County Government,"$200,000 ",2019
PLANNED PARENTHOOD OF Greater Washington an North Idaho,135959641,YAKIMA,WA,98902,YAKIMA,United States of America,Other Health Organization,County Government,"$702,746 ",2019
CITY OF SEWARD,37996634,SEWARD,AK,996640167,KENAI PENINSULA,United States of America,Hospital,City Government,"$1,467,561 ",2019
AK ST DHSS,78198983,JUNEAU,AK,99811,JUNEAU,United States of America,Health Department,State Government,"$50,323,798 ",2019
AK ST DHSS,809386543,JUNEAU,AK,99811,JUNEAU,United States of America,Health Department,State Government,"$1,877,517,163 ",2019
AK ST DEPARTMENT OF PUBLIC HEALTH & WELFARE,809386543,JUNEAU,AK,99801,JUNEAU,United States of America,Health Department,State Government,"$1,880,724 ",2019
"OR ST DEPARTMENT OF HUMAN RESOURCES, HEALTH DIVISION",878144021,PORTLAND,OR,97232,MULTNOMAH,United States of America,Health Department,State Government,"$43,513,555 ",2019
OR ST HEALTH DIVISION,878144021,PORTLAND,OR,97201,MULTNOMAH,United States of America,Health Department,State Government,"$17,385,439 ",2019
Umatilla County Public Health Department,55822969,PENDLETON,OR,97801,UMATILLA,United States of America,Health Department,County Government,$0 ,2019
Umatilla County Public Health Department,187924779,PENDLETON,OR,97801,UMATILLA,United States of America,Health Department,County Government,"$100,000 ",2019
Benton County - Sheriff`s Office,81966004,CORVALLIS,OR,973304703,BENTON,United States of America,Health Department,County Government,"$285,862 ",2019
CLACKAMAS COUNTY COMMUNITY HEALTH DIVISION,96992656,OREGON CITY,OR,970454093,CLACKAMAS,United States of America,Health Department,County Government,"$2,587,046 ",2019
Clackamas County Commission on Children and Families,96992656,OREGON CITY,OR,97045,CLACKAMAS,United States of America,Health Department,County Government,"$300,000 ",2019
JOSEPHINE COUNTY MENTAL HEALTH,54961701,GRANTS PASS,OR,97526,JOSEPHINE,United States of America,Hospital,County Government,"$185,384 ",2019
LANE COUNTY,30786248,EUGENE,OR,974012926,LANE,United States of America,Health Department,County Government,"$3,860,613 ",2019
LINCOLN COUNTY HEALTH DEPARTMENT,961796794,NEWPORT,OR,973653821,LINCOLN,United States of America,Health Department,County Government,"$1,563,426 ",2019
Multnomah County Health Department,30784888,PORTLAND,OR,97204,MULTNOMAH,United States of America,Health Department,County Government,"$2,437,544 ",2019
TILLAMOOK COUNTY HEALTH DEPARTMENT,797165321,TILLAMOOK,OR,97141,TILLAMOOK,United States of America,Health Department,County Government,"$2,566,434 ",2019
"WEST OAKLAND HEALTH COUNCIL, INC",71700280,OAKLAND,CA,946072608,ALAMEDA,United States of America,Other Health Organization,City Government,"$4,121,947 ",2019
"LA CLINICA DE LA RAZA, INC",70159157,OAKLAND,CA,946012322,ALAMEDA,United States of America,Other Health Organization,County Government,"$9,103,157 ",2019
"REPUBLIC OF PALAU, BUREAU OF HEALTH SEVICES",127347115,KOROR,PW,96940,,USA Related Territories,Health Department,State Government,"$189,465 ",2019
"REPUBLIC OF PALAU, BUREAU OF HEALTH SEVICES",854813003,KOROR,PW,96940,,USA Related Territories,Health Department,State Government,"$6,155,573 ",2019
"REPUBLIC OF PALAU, BUREAU OF HEALTH SEVICES",854813313,KOROR,PW,96940,,USA Related Territories,Health Department,State Government,"$250,000 ",2019
Alameda County Medical Center,800778909,SAN LEANDRO,CA,945781009,ALAMEDA,United States of America,Hospital,County Government,"$59,986 ",2019
GA Dept of Behavioral Health and DE,965736635,ATLANTA,GA,30303,FULTON,United States of America,Health Department,State Government,"$120,316,423 ",2019
BERKELEY CITY HEALTH DEPARTMENT,76529924,BERKELEY,CA,94704,ALAMEDA,United States of America,Health Department,City Government,"$70,000 ",2019
SAN FRANCISCO GENERAL HOSPITAL MEDICAL CENTER,103717336,SAN FRANCISCO,CA,94102,SAN FRANCISCO,United States of America,Hospital,City Government,"$213,713 ",2019
SAN FRANCISCO DEPARTMENT OF PUBLIC HEALTH,103717336,SAN FRANCISCO,CA,94103,SAN FRANCISCO,United States of America,Health Department,County Government,"$25,671,681 ",2019
ALAMEDA COUNTY HEALTH CARE SERVICES AGENCY,101367600,SAN LEANDRO,CA,94577,ALAMEDA,United States of America,Other Health Organization,County Government,"$7,806,024 ",2019
ALAMEDA COUNTY HEALTH CARE SERVICES AGENCY,101373004,SAN LEANDRO,CA,94577,ALAMEDA,United States of America,Other Health Organization,County Government,"$3,941,626 ",2019
CONTRA COSTA COUNTY HEALTH SERVICE DEPARTMENT,71687883,MARTINEZ,CA,94553,CONTRA COSTA,United States of America,Health Department,County Government,"$3,289,489 ",2019
COUNTY OF FRESNO,556197655,FRESNO,CA,93775,FRESNO,United States of America,Health Department,County Government,"$1,282,889 ",2019
HUMBOLDT COUNTY HEALTH DEPARTMENT,793165098,EUREKA,CA,95501,HUMBOLDT,United States of America,Health Department,County Government,"$125,000 ",2019
"Monterey, County Of",76298439,SALINAS,CA,939063102,MONTEREY,United States of America,Other Health Organization,County Government,"$650,000 ",2019
"Monterey, County Of",125628466,SALINAS,CA,939063102,MONTEREY,United States of America,Other Health Organization,County Government,"$330,000 ",2019
"MONTEREY, COUNTY OF",968056358,SALINAS,CA,939063102,MONTEREY,United States of America,Hospital,County Government,"$281,187 ",2019
PLACER COUNTY DEPARTMENT OF HEALTH,827804530,AUBURN,CA,95603,PLACER,United States of America,Health Department,County Government,$0 ,2019
Plumas County Public Health Agency,10997419,QUINCY,CA,95971,PLUMAS,United States of America,Health Department,County Government,"$240,369 ",2019
SACRAMENTO COUNTY HEALTH DEPARTMENT,137133703,SACRAMENTO,CA,958232501,SACRAMENTO,United States of America,Health Department,County Government,"$3,844,680 ",2019
SACRAMENTO COUNTY HEALTH DEPARTMENT,153418327,SACRAMENTO,CA,958232501,SACRAMENTO,United States of America,Health Department,County Government,"$1,405,986 ",2019
SAN MATEO CTY DEPT OF HEALTH SCVS,625139170,SAN MATEO,CA,94403,SAN MATEO,United States of America,Health Department,County Government,"$2,151,674 ",2019
SANTA CLARA COUNTY HEALTH DEPARTMENT,137578683,SAN JOSE,CA,951282649,SANTA CLARA,United States of America,Health Department,County Government,"$3,819,259 ",2019
SANTA CRUZ COUNTY HEALTH SERVICES AGENCY,69117208,SANTA CRUZ,CA,95060,SANTA CRUZ,United States of America,Other Health Organization,County Government,"$125,000 ",2019
SANTA CRUZ COUNTY HEALTH SERVICES AGENCY,168691095,SANTA CRUZ,CA,95060,SANTA CRUZ,United States of America,Other Health Organization,County Government,"$3,397,820 ",2019
COUNTY OF SOLANO,126617427,FAIRFIELD,CA,94533,SOLANO,United States of America,Health Department,County Government,"$1,719,617 ",2019
County of Sonoma,168988681,SANTA ROSA,CA,954041707,SONOMA,United States of America,Health Department,County Government,"$325,000 ",2019
Tehama County Health Services Agency,20290537,RED BLUFF,CA,96080,TEHAMA,United States of America,Health Department,County Government,"$365,000 ",2019
"TULARE, COUNTY OF",831871913,VISALIA,CA,932779394,TULARE,United States of America,Other Health Organization,County Government,"$499,030 ",2019
